token,label
子,O
给,O
他,O
，,O
在,O
他,O
印,O
象,O
中,O
爱,O
占,O
小,O
便,O
宜,O
，,O
留,O
着,O
八,O
字,O
胡,O
，,O
一,O
脸,O
市,O
侩,O
形,O
象,O
的,O
人,O
，,O
会,O
是,O
野,O
狼,O
帮,O
派,O
来,O
的,O
奸,O
细,O
，,O
这,O
还,O
真,O
是,O
令,O
韩,O
立,O
的,O
神,O
经,O
大,O
受,O
考,O
验,O
。,O
"
",O
"
",O
不,O
过,O
回,O
头,O
想,O
了,O
一,O
下,O
，,O
也,O
不,O
是,O
什,O
么,O
太,O
出,O
人,O
意,O
料,O
的,O
事,O
，,O
只,O
有,O
这,O
样,O
的,O
身,O
份,O
，,O
才,O
能,O
经,O
常,O
往,O
返,O
山,O
上,O
下,O
山,O
，,O
传,O
递,O
消,O
息,O
时,O
才,O
不,O
会,O
引,O
起,O
他,O
人,O
的,O
注,O
意,O
。,O
"
",O
"
",O
第,O
三,O
十,O
九,O
章,O
变,O
态,O
条,O
件,O
"
",O
"
",O
另,O
外,O
一,O
名,O
奸,O
细,O
的,O
声,O
音,O
，,O
韩,O
立,O
感,O
到,O
很,O
陌,O
生,O
，,O
应,O
该,O
从,O
未,O
见,O
过,O
此,O
人,O
，,O
不,O
过,O
从,O
嗓,O
音,O
来,O
判,O
断,O
，,O
年,O
纪,O
比,O
较,O
青,O
，,O
大,O
约,O
二,O
十,O
几,O
岁,O
的,O
模,O
样,O
。,O
"
",O
"
",O
可,O
惜,O
韩,O
立,O
为,O
了,O
保,O
险,O
起,O
见,O
，,O
没,O
敢,O
偷,O
偷,O
瞅,O
上,O
一,O
眼,O
，,O
生,O
怕,O
这,O
二,O
人,O
功,O
力,O
精,O
纯,O
，,O
能,O
感,O
应,O
到,O
自,O
己,O
目,O
光,O
的,O
窥,O
视,O
，,O
从,O
而,O
被,O
他,O
们,O
觉,O
有,O
外,O
人,O
在,O
附,O
近,O
，,O
那,O
就,O
得,O
不,O
偿,O
失,O
了,O
。,O
"
",O
"
",O
经,O
历,O
这,O
件,O
事,O
之,O
后,O
，,O
以,O
后,O
的,O
路,O
途,O
非,O
常,O
的,O
平,O
静,O
。,O
"
",O
"
",O
韩,O
立,O
在,O
晚,O
饭,O
时,O
间,O
过,O
去,O
了,O
好,O
久,O
后,O
，,O
终,O
于,O
回,O
到,O
了,O
住,O
处,O
。,O
"
",O
"
",O
像,O
往,O
常,O
一,O
样,O
，,O
墨,O
大,O
夫,O
对,O
韩,O
立,O
的,O
神,O
秘,O
归,O
来,O
，,O
连,O
看,O
一,O
眼,O
的,O
兴,O
趣,O
都,O
没,O
有,O
，,O
平,O
时,O
除,O
了,O
送,O
些,O
调,O
配,O
好,O
的,O
药,O
物,O
以,O
外,O
，,O
他,O
对,O
韩,O
立,O
的,O
一,O
切,O
行,O
为,O
举,O
止,O
，,O
完,O
全,O
是,O
放,O
任,O
自,O
流,O
。,O
"
",O
"
",O
韩,O
立,O
若,O
不,O
是,O
见,O
到,O
墨,O
大,O
夫,O
送,O
来,O
的,O
药,O
物,O
，,O
都,O
是,O
上,O
次,O
下,O
山,O
时,O
收,O
集,O
的,O
名,O
贵,O
药,O
材,O
调,O
配,O
而,O
成,O
，,O
还,O
以,O
为,O
对,O
方,O
已,O
放,O
弃,O
了,O
对,O
他,O
的,O
期,O
盼,O
，,O
另,O
有,O
什,O
么,O
歹,O
毒,O
的,O
诡,O
计,O
在,O
准,O
备,O
着,O
。,O
"
",O
"
",O
现,O
在,O
的,O
韩,O
立,O
，,O
对,O
墨,O
大,O
夫,O
送,O
来,O
的,O
所,O
谓,O
珍,O
贵,O
之,O
药,O
，,O
完,O
全,O
已,O
看,O
不,O
上,O
眼,O
，,O
但,O
为,O
了,O
不,O
使,O
对,O
方,O
起,O
疑,O
，,O
还,O
是,O
会,O
捏,O
着,O
鼻,O
子,O
吃,O
了,O
下,O
去,O
。,O
"
",O
"
",O
他,O
倒,O
不,O
怕,O
送,O
来,O
的,O
药,O
中,O
参,O
杂,O
有,O
毒,O
，,O
对,O
方,O
现,O
在,O
害,O
了,O
他,O
，,O
只,O
会,O
等,O
于,O
同,O
时,O
也,O
害,O
了,O
自,O
己,O
。,O
"
",O
"
",O
对,O
于,O
半,O
路,O
上,O
碰,O
见,O
的,O
野,O
狼,O
帮,O
奸,O
细,O
，,O
韩,O
立,O
在,O
回,O
来,O
的,O
路,O
上,O
，,O
就,O
想,O
到,O
了,O
应,O
付,O
的,O
好,O
办,O
法,O
。,O
"
",O
"
",O
他,O
自,O
己,O
虽,O
然,O
对,O
七,O
玄,O
门,O
没,O
有,O
太,O
深,O
的,O
感,O
情,O
，,O
但,O
总,O
算,O
也,O
是,O
半,O
个,O
内,O
门,O
弟,O
子,O
，,O
怎,O
么,O
也,O
不,O
好,O
意,O
思,O
对,O
眼,O
皮,O
底,O
下,O
生,O
的,O
危,O
害,O
七,O
玄,O
门,O
的,O
事,O
情,O
，,O
丝,O
毫,O
都,O
不,O
管,O
不,O
问,O
。,O
"
",O
"
",O
何,O
况,O
他,O
早,O
已,O
找,O
到,O
替,O
自,O
己,O
处,O
理,O
此,O
事,O
的,O
最,O
佳,O
人,O
选,O
—,O
—,O
厉,O
飞,O
雨,O
，,O
厉,O
大,O
师,O
兄,O
。,O
"
",O
"
",O
据,O
韩,O
立,O
观,O
察,O
，,O
也,O
许,O
是,O
服,O
食,O
了,O
“,O
抽,O
髓,O
丸,O
”,O
的,O
缘,O
故,O
，,O
厉,O
飞,O
雨,O
的,O
名,O
利,O
之,O
心,O
比,O
常,O
人,O
重,O
了,O
许,O
多,O
，,O
有,O
着,O
不,O
小,O
的,O
野,O
心,O
，,O
他,O
一,O
直,O
梦,O
想,O
着,O
进,O
入,O
七,O
玄,O
门,O
的,O
高,O
层,O
，,O
成,O
为,O
更,O
被,O
人,O
瞩,O
目,O
的,O
焦,O
点,O
。,O
"
",O
"
",O
韩,O
立,O
曾,O
猜,O
想,O
，,O
对,O
方,O
大,O
概,O
是,O
想,O
在,O
最,O
后,O
的,O
时,O
间,O
内,O
，,O
让,O
自,O
己,O
更,O
加,O
的,O
疯,O
狂,O
，,O
更,O
加,O
的,O
风,O
光,O
吧,O
。,O
"
",O
"
",O
如,O
今,O
，,O
自,O
己,O
将,O
这,O
样,O
一,O
件,O
大,O
功,O
劳,O
，,O
亲,O
自,O
送,O
上,O
门,O
去,O
，,O
相,O
必,O
会,O
让,O
他,O
雀,O
跃,O
不,O
已,O
，,O
这,O
也,O
算,O
是,O
还,O
了,O
他,O
取,O
剑,O
谱,O
的,O
大,O
人,O
情,O
。,O
"
",O
"
",O
一,O
想,O
到,O
“,O
眨,O
眼,O
剑,O
谱,O
”,O
，,O
韩,O
立,O
心,O
中,O
，,O
一,O
阵,O
阵,O
的,O
激,O
动,O
不,O
已,O
。,O
"
",O
"
",O
对,O
有,O
关,O
“,O
眨,O
眼,O
剑,O
谱,O
”,O
的,O
事,O
，,O
他,O
对,O
好,O
友,O
并,O
没,O
有,O
撒,O
谎,O
，,O
这,O
剑,O
谱,O
的,O
确,O
不,O
适,O
合,O
对,O
方,O
修,O
习,O
，,O
但,O
有,O
关,O
的,O
不,O
少,O
细,O
节,O
，,O
韩,O
立,O
并,O
没,O
有,O
透,O
漏,O
。,O
"
",O
"
",O
对,O
他,O
来,O
说,O
，,O
在,O
任,O
何,O
人,O
面,O
前,O
都,O
保,O
留,O
一,O
些,O
小,O
秘,O
密,O
，,O
是,O
他,O
生,O
存,O
的,O
不,O
二,O
法,O
则,O
。,O
"
",O
"
",O
即,O
使,O
对,O
方,O
看,O
起,O
来,O
和,O
自,O
己,O
亲,O
密,O
无,O
间,O
，,O
也,O
毫,O
不,O
例,O
外,O
。,O
"
",O
"
",O
不,O
过,O
，,O
这,O
些,O
秘,O
籍,O
上,O
记,O
载,O
的,O
东,O
西,O
，,O
还,O
真,O
是,O
和,O
普,O
通,O
的,O
武,O
学,O
大,O
不,O
相,O
同,O
。,O
"
",O
"
",O
在,O
韩,O
立,O
看,O
来,O
，,O
与,O
其,O
说,O
是,O
剑,O
法,O
，,O
倒,O
不,O
如,O
称,O
之,O
为,O
剑,O
技,O
比,O
较,O
合,O
适,O
，,O
它,O
完,O
全,O
是,O
一,O
种,O
综,O
合,O
天,O
时,O
、,O
地,O
利,O
、,O
人,O
和,O
等,O
各,O
种,O
因,O
素,O
的,O
刺,O
杀,O
秘,O
术,O
，,O
是,O
十,O
分,O
罕,O
见,O
的,O
，,O
剑,O
出,O
即,O
死,O
的,O
纯,O
粹,O
杀,O
人,O
技,O
。,O
"
",O
"
",O
在,O
这,O
些,O
书,O
中,O
，,O
描,O
述,O
了,O
在,O
不,O
同,O
的,O
环,O
境,O
下,O
，,O
在,O
不,O
同,O
的,O
时,O
分,O
，,O
利,O
用,O
自,O
身,O
苦,O
练,O
的,O
诡,O
秘,O
剑,O
技,O
，,O
对,O
敌,O
人,O
一,O
剑,O
必,O
杀,O
的,O
种,O
种,O
技,O
巧,O
。,O
"
",O
"
",O
它,O
教,O
给,O
学,O
此,O
剑,O
技,O
的,O
人,O
，,O
借,O
用,O
所,O
处,O
地,O
势,O
的,O
一,O
草,O
一,O
木,O
，,O
和,O
各,O
种,O
光,O
线,O
强,O
弱,O
的,O
角,O
度,O
不,O
同,O
，,O
给,O
对,O
手,O
造,O
成,O
视,O
觉,O
上,O
错,O
误,O
，,O
在,O
一,O
瞬,O
间,O
就,O
抓,O
住,O
敌,O
人,O
的,O
弱,O
点,O
，,O
看,O
穿,O
对,O
方,O
的,O
破,O
绽,O
，,O
在,O
刹,O
那,O
间,O
击,O
杀,O
对,O
手,O
。,O
"
",O
"
",O
这,O
是,O
一,O
种,O
非,O
常,O
讲,O
究,O
技,O
巧,O
性,O
的,O
秘,O
技,O
，,O
没,O
有,O
一,O
点,O
点,O
天,O
赋,O
，,O
是,O
不,O
可,O
能,O
领,O
悟,O
贯,O
通,O
此,O
剑,O
法,O
的,O
。,O
"
",O
"
",O
所,O
以,O
练,O
此,O
秘,O
技,O
的,O
人,O
，,O
必,O
须,O
是,O
五,O
感,O
过,O
人,O
，,O
视,O
力,O
听,O
觉,O
等,O
都,O
远,O
普,O
通,O
人,O
许,O
多,O
，,O
才,O
有,O
希,O
望,O
练,O
有,O
所,O
成,O
。,O
"
",O
"
",O
若,O
仅,O
仅,O
是,O
以,O
上,O
的,O
条,O
件,O
也,O
就,O
算,O
了,O
，,O
总,O
有,O
一,O
些,O
弟,O
子,O
会,O
因,O
贪,O
图,O
它,O
的,O
威,O
力,O
，,O
而,O
去,O
选,O
修,O
它,O
。,O
"
",O
"
",O
但,O
过,O
分,O
的,O
是,O
，,O
它,O
还,O
有,O
更,O
加,O
苛,O
刻,O
的,O
条,O
件,O
，,O
要,O
求,O
修,O
炼,O
此,O
秘,O
技,O
的,O
人,O
，,O
不,O
能,O
有,O
精,O
纯,O
的,O
内,O
力,O
在,O
身,O
，,O
否,O
则,O
会,O
因,O
和,O
运,O
劲,O
力,O
技,O
巧,O
等,O
相,O
抵,O
触,O
，,O
而,O
修,O
炼,O
得,O
万,O
分,O
艰,O
难,O
。,O
"
",O
"
",O
即,O
使,O
侥,O
幸,O
过,O
关,O
成,O
功,O
，,O
在,O
实,O
战,O
中,O
也,O
会,O
因,O
真,O
气,O
在,O
体,O
内,O
过,O
于,O
旺,O
盛,O
，,O
剑,O
招,O
会,O
不,O
知,O
不,O
觉,O
的,O
随,O
之,O
产,O
生,O
变,O
形,O
，,O
给,O
对,O
手,O
留,O
下,O
不,O
小,O
的,O
破,O
绽,O
，,O
从,O
而,O
惹,O
下,O
杀,O
身,O
的,O
大,O
祸,O
。,O
"
",O
"
",O
这,O
样,O
一,O
个,O
条,O
件,O
，,O
基,O
本,O
上,O
是,O
断,O
绝,O
了,O
大,O
部,O
人,O
的,O
修,O
炼,O
企,O
图,O
，,O
要,O
知,O
道,O
江,O
湖,O
上,O
一,O
直,O
都,O
有,O
“,O
练,O
拳,O
不,O
练,O
功,O
，,O
到,O
头,O
一,O
场,O
空,O
”,O
俗,O
语,O
。,O
"
",O
"
",O
对,O
他,O
们,O
来,O
说,O
，,O
不,O
修,O
炼,O
内,O
功,O
是,O
个,O
天,O
大,O
的,O
忌,O
讳,O
，,O
为,O
了,O
这,O
不,O
出,O
名,O
的,O
莫,O
名,O
剑,O
法,O
，,O
而,O
放,O
弃,O
自,O
身,O
的,O
真,O
气,O
修,O
行,O
，,O
那,O
可,O
真,O
是,O
成,O
了,O
江,O
湖,O
的,O
大,O
笑,O
柄,O
。,O
"
",O
"
",O
这,O
样,O
一,O
来,O
，,O
就,O
剩,O
下,O
寥,O
寥,O
不,O
多,O
的,O
几,O
人,O
，,O
还,O
有,O
继,O
续,O
修,O
炼,O
的,O
打,O
算,O
。,O
"
",O
"
",O
但,O
这,O
些,O
人,O
，,O
就,O
算,O
再,O
有,O
天,O
赋,O
，,O
真,O
气,O
方,O
面,O
也,O
没,O
问,O
题,O
，,O
那,O
么,O
还,O
有,O
最,O
后,O
一,O
个,O
难,O
关,O
卡,O
在,O
那,O
里,O
，,O
彻,O
底,O
打,O
消,O
了,O
他,O
们,O
继,O
续,O
纠,O
缠,O
下,O
去,O
的,O
念,O
头,O
。,O
"
",O
"
",O
那,O
就,O
是,O
这,O
种,O
剑,O
技,O
，,O
过,O
于,O
庞,O
大,O
复,O
杂,O
的,O
招,O
式,O
，,O
过,O
于,O
繁,O
琐,O
细,O
致,O
的,O
应,O
用,O
条,O
件,O
。,O
"
",O
"
",O
看,O
看,O
包,O
裹,O
里,O
，,O
那,O
一,O
大,O
堆,O
厚,O
厚,O
的,O
秘,O
籍,O
，,O
一,O
般,O
人,O
就,O
能,O
望,O
而,O
生,O
畏,O
。,O
"
",O
"
",O
基,O
本,O
上,O
，,O
每,O
本,O
剑,O
谱,O
都,O
代,O
表,O
了,O
一,O
招,O
剑,O
式,O
，,O
而,O
每,O
个,O
剑,O
招,O
又,O
会,O
被,O
拆,O
分,O
为,O
上,O
百,O
的,O
分,O
剑,O
式,O
，,O
每,O
个,O
分,O
式,O
还,O
要,O
讲,O
究,O
在,O
不,O
同,O
的,O
环,O
境,O
和,O
不,O
同,O
的,O
天,O
时,O
下,O
，,O
施,O
展,O
时,O
的,O
种,O
种,O
不,O
同,O
技,O
巧,O
等,O
。,O
"
",O
"
",O
如,O
此,O
庞,O
大,O
的,O
剑,O
技,O
数,O
量,O
，,O
不,O
要,O
说,O
是,O
修,O
炼,O
，,O
就,O
是,O
看,O
也,O
会,O
让,O
人,O
头,O
疼,O
不,O
已,O
，,O
更,O
不,O
要,O
说,O
还,O
需,O
将,O
其,O
全,O
部,O
记,O
住,O
，,O
再,O
自,O
行,O
领,O
悟,O
实,O
践,O
。,O
"
",O
"
",O
以,O
上,O
变,O
态,O
的,O
修,O
习,O
条,O
件,O
，,O
不,O
知,O
阻,O
碍,O
了,O
多,O
少,O
有,O
心,O
学,O
此,O
剑,O
法,O
的,O
弟,O
子,O
，,O
让,O
他,O
们,O
对,O
创,O
立,O
此,O
绝,O
技,O
的,O
长,O
老,O
，,O
在,O
心,O
中,O
暗,O
骂,O
不,O
已,O
。,O
"
",O
"
",O
随,O
着,O
时,O
间,O
的,O
流,O
逝,O
，,O
七,O
玄,O
门,O
上,O
下,O
渐,O
渐,O
的,O
，,O
对,O
这,O
剑,O
法,O
失,O
去,O
了,O
兴,O
趣,O
，,O
认,O
为,O
不,O
可,O
能,O
会,O
有,O
人,O
练,O
成,O
这,O
门,O
武,O
功,O
，,O
这,O
套,O
武,O
学,O
大,O
概,O
是,O
那,O
位,O
长,O
老,O
临,O
死,O
前,O
，,O
凭,O
空,O
胡,O
乱,O
捏,O
造,O
而,O
成,O
，,O
否,O
则,O
怎,O
么,O
会,O
有,O
如,O
此,O
离,O
谱,O
的,O
修,O
炼,O
条,O
件,O
呢,O
？,O
这,O
分,O
明,O
是,O
在,O
刁,O
难,O
不,O
知,O
它,O
底,O
细,O
的,O
众,O
弟,O
子,O
，,O
于,O
是,O
这,O
些,O
秘,O
籍,O
也,O
就,O
被,O
束,O
之,O
高,O
阁,O
，,O
再,O
也,O
无,O
人,O
再,O
去,O
问,O
津,O
。,O
"
",O
"
",O
第,O
四,O
十,O
章,O
秘,O
技,O
渊,O
源,O
"
",O
"
",O
这,O
些,O
抱,O
怨,O
的,O
人,O
并,O
不,O
知,O
道,O
，,O
创,O
立,O
此,O
剑,O
技,O
的,O
那,O
位,O
长,O
老,O
，,O
其,O
本,O
身,O
原,O
有,O
的,O
高,O
深,O
功,O
力,O
，,O
在,O
其,O
壮,O
年,O
时,O
的,O
一,O
次,O
江,O
湖,O
厮,O
杀,O
中,O
，,O
被,O
对,O
手,O
无,O
意,O
中,O
废,O
掉,O
，,O
再,O
也,O
无,O
法,O
修,O
习,O
内,O
家,O
真,O
气,O
。,O
"
",O
"
",O
为,O
了,O
害,O
怕,O
自,O
己,O
在,O
门,O
中,O
的,O
地,O
位,O
大,O
跌,O
，,O
此,O
长,O
老,O
并,O
未,O
向,O
其,O
他,O
人,O
透,O
漏,O
此,O
事,O
，,O
反,O
而,O
从,O
此,O
做,O
出,O
一,O
种,O
武,O
功,O
大,O
进,O
，,O
高,O
深,O
莫,O
测,O
的,O
举,O
动,O
，,O
瞒,O
过,O
了,O
门,O
中,O
大,O
大,O
小,O
小,O
的,O
众,O
人,O
。,O
"
",O
"
",O
但,O
他,O
从,O
此,O
没,O
有,O
自,O
保,O
之,O
力,O
，,O
这,O
是,O
不,O
容,O
改,O
变,O
的,O
事,O
实,O
，,O
从,O
那,O
时,O
起,O
，,O
他,O
便,O
一,O
直,O
深,O
入,O
简,O
出,O
，,O
凭,O
着,O
过,O
人,O
的,O
机,O
智,O
，,O
竟,O
然,O
一,O
直,O
没,O
被,O
他,O
人,O
觉,O
。,O
"
",O
"
",O
那,O
个,O
时,O
期,O
，,O
正,O
是,O
七,O
玄,O
门,O
称,O
霸,O
镜,O
州,O
的,O
全,O
盛,O
时,O
期,O
。,O
"
",O
"
",O
这,O
位,O
长,O
老,O
在,O
觉,O
功,O
力,O
确,O
实,O
无,O
法,O
恢,O
复,O
时,O
，,O
在,O
绝,O
望,O
之,O
下,O
，,O
竟,O
利,O
用,O
手,O
中,O
的,O
权,O
利,O
，,O
悄,O
悄,O
瞒,O
着,O
其,O
他,O
的,O
掌,O
权,O
者,O
，,O
派,O
手,O
下,O
偷,O
袭,O
了,O
许,O
多,O
不,O
为,O
人,O
所,O
知,O
的,O
隐,O
秘,O
小,O
门,O
派,O
。,O
"
",O
"
",O
从,O
这,O
些,O
门,O
派,O
中,O
，,O
他,O
强,O
取,O
豪,O
夺,O
了,O
许,O
多,O
见,O
不,O
得,O
人,O
的,O
武,O
学,O
秘,O
籍,O
，,O
试,O
图,O
找,O
出,O
一,O
种,O
不,O
动,O
用,O
内,O
力,O
，,O
便,O
可,O
运,O
用,O
的,O
绝,O
顶,O
武,O
功,O
出,O
来,O
。,O
"
",O
"
",O
结,O
果,O
，,O
经,O
过,O
数,O
年,O
的,O
搜,O
刮,O
，,O
他,O
的,O
确,O
找,O
出,O
了,O
许,O
多,O
不,O
可,O
思,O
议,O
的,O
秘,O
技,O
，,O
可,O
其,O
中,O
，,O
并,O
没,O
有,O
适,O
合,O
他,O
用,O
的,O
武,O
技,O
。,O
"
",O
"
",O
他,O
大,O
失,O
所,O
望,O
。,O
"
",O
"
",O
这,O
名,O
长,O
老,O
，,O
也,O
是,O
一,O
名,O
才,O
高,O
八,O
斗,O
、,O
心,O
智,O
绝,O
顶,O
之,O
辈,O
。,O
在,O
心,O
灰,O
意,O
冷,O
之,O
际,O
，,O
竟,O
然,O
想,O
到,O
把,O
手,O
中,O
众,O
多,O
秘,O
技,O
加,O
以,O
利,O
用,O
，,O
来,O
创,O
建,O
一,O
门,O
为,O
自,O
身,O
打,O
造,O
的,O
绝,O
学,O
出,O
来,O
。,O
"
",O
"
",O
这,O
个,O
念,O
头,O
的,O
触,O
动,O
，,O
让,O
他,O
自,O
己,O
也,O
激,O
动,O
不,O
已,O
，,O
能,O
创,O
立,O
一,O
门,O
独,O
特,O
的,O
武,O
学,O
，,O
是,O
每,O
一,O
名,O
武,O
人,O
的,O
终,O
生,O
梦,O
想,O
，,O
从,O
此,O
他,O
就,O
一,O
不,O
可,O
收,O
拾,O
，,O
一,O
心,O
的,O
扑,O
在,O
此,O
事,O
上,O
，,O
研,O
究,O
实,O
践,O
自,O
己,O
的,O
各,O
种,O
想,O
法,O
。,O
最,O
后,O
，,O
为,O
了,O
怕,O
俗,O
事,O
缠,O
身,O
，,O
他,O
甚,O
至,O
还,O
进,O
入,O
了,O
闭,O
关,O
的,O
状,O
态,O
，,O
对,O
外,O
界,O
的,O
门,O
派,O
之,O
争,O
，,O
也,O
不,O
在,O
过,O
问,O
。,O
"
",O
"
",O
创,O
建,O
一,O
门,O
武,O
学,O
，,O
是,O
一,O
件,O
非,O
常,O
困,O
难,O
的,O
事,O
情,O
。,O
何,O
况,O
他,O
所,O
要,O
创,O
立,O
的,O
武,O
学,O
，,O
局,O
限,O
性,O
这,O
么,O
大,O
，,O
既,O
要,O
不,O
需,O
真,O
气,O
就,O
能,O
使,O
用,O
，,O
还,O
要,O
包,O
容,O
众,O
多,O
秘,O
技,O
，,O
成,O
为,O
一,O
门,O
高,O
深,O
的,O
绝,O
顶,O
武,O
功,O
。,O
"
",O
"
",O
这,O
前,O
所,O
未,O
有,O
的,O
武,O
技,O
创,O
立,O
，,O
其,O
过,O
程,O
的,O
艰,O
辛,O
，,O
远,O
远,O
出,O
了,O
他,O
的,O
想,O
像,O
，,O
但,O
他,O
也,O
是,O
一,O
位,O
有,O
大,O
毅,O
力,O
之,O
能,O
的,O
人,O
，,O
在,O
经,O
他,O
近,O
半,O
辈,O
子,O
的,O
呕,O
心,O
沥,O
血,O
，,O
历,O
经,O
前,O
前,O
后,O
后,O
数,O
十,O
年,O
的,O
漫,O
长,O
过,O
程,O
，,O
这,O
本,O
眨,O
眼,O
剑,O
谱,O
终,O
于,O
出,O
世,O
了,O
。,O
"
",O
"
",O
这,O
位,O
长,O
老,O
兴,O
奋,O
万,O
分,O
，,O
当,O
兴,O
冲,O
冲,O
的,O
向,O
门,O
内,O
其,O
他,O
人,O
报,O
喜,O
时,O
，,O
武,O
功,O
刚,O
大,O
成,O
的,O
他,O
，,O
却,O
意,O
外,O
的,O
现,O
，,O
七,O
玄,O
门,O
已,O
经,O
完,O
全,O
衰,O
败,O
了,O
。,O
整,O
个,O
门,O
派,O
，,O
正,O
被,O
众,O
多,O
的,O
大,O
小,O
帮,O
派,O
围,O
攻,O
，,O
随,O
时,O
都,O
有,O
全,O
门,O
被,O
灭,O
的,O
危,O
险,O
生,O
。,O
"
",O
"
",O
这,O
名,O
年,O
已,O
花,O
甲,O
的,O
长,O
老,O
，,O
又,O
惊,O
又,O
怒,O
，,O
在,O
此,O
危,O
急,O
时,O
刻,O
，,O
利,O
用,O
自,O
己,O
刚,O
刚,O
练,O
成,O
的,O
诡,O
异,O
剑,O
技,O
，,O
大,O
神,O
威,O
，,O
一,O
连,O
击,O
杀,O
了,O
众,O
多,O
的,O
强,O
敌,O
，,O
震,O
慑,O
住,O
了,O
剩,O
下,O
的,O
众,O
多,O
高,O
手,O
，,O
硬,O
是,O
让,O
七,O
玄,O
门,O
从,O
重,O
重,O
包,O
围,O
之,O
中,O
，,O
杀,O
出,O
了,O
一,O
条,O
血,O
路,O
，,O
冲,O
了,O
出,O
去,O
，,O
为,O
七,O
玄,O
门,O
的,O
延,O
续,O
立,O
下,O
了,O
弥,O
天,O
大,O
功,O
。,O
"
",O
"
",O
可,O
惜,O
的,O
是,O
，,O
才,O
得,O
以,O
脱,O
险,O
，,O
这,O
名,O
长,O
老,O
便,O
大,O
限,O
已,O
至,O
。,O
只,O
留,O
下,O
把,O
他,O
心,O
血,O
所,O
成,O
的,O
剑,O
谱,O
放,O
入,O
七,O
绝,O
堂,O
的,O
遗,O
命,O
，,O
便,O
撒,O
手,O
而,O
去,O
。,O
"
",O
"
",O
更,O
令,O
人,O
遗,O
憾,O
的,O
是,O
，,O
在,O
以,O
后,O
的,O
岁,O
月,O
里,O
，,O
后,O
辈,O
弟,O
子,O
直,O
到,O
韩,O
立,O
为,O
止,O
，,O
竟,O
没,O
有,O
一,O
人,O
去,O
尝,O
试,O
修,O
炼,O
此,O
功,O
，,O
让,O
此,O
明,O
珠,O
一,O
直,O
蒙,O
尘,O
至,O
今,O
，,O
不,O
见,O
天,O
日,O
。,O
"
",O
"
",O
韩,O
立,O
对,O
以,O
往,O
生,O
的,O
这,O
些,O
事,O
情,O
，,O
完,O
全,O
都,O
不,O
知,O
情,O
，,O
其,O
实,O
就,O
算,O
知,O
道,O
，,O
也,O
不,O
会,O
有,O
什,O
么,O
心,O
动,O
。,O
对,O
他,O
来,O
说,O
，,O
这,O
门,O
剑,O
技,O
适,O
合,O
他,O
修,O
炼,O
，,O
有,O
可,O
能,O
让,O
他,O
在,O
墨,O
大,O
夫,O
手,O
中,O
保,O
住,O
小,O
命,O
，,O
这,O
就,O
行,O
了,O
。,O
至,O
于,O
它,O
有,O
什,O
么,O
来,O
历,O
？,O
是,O
谁,O
所,O
创,O
？,O
韩,O
立,O
是,O
一,O
点,O
兴,O
趣,O
也,O
没,O
有,O
，,O
他,O
是,O
个,O
很,O
注,O
重,O
现,O
实,O
的,O
人,O
，,O
没,O
有,O
丝,O
毫,O
益,O
处,O
的,O
事,O
，,O
他,O
是,O
不,O
会,O
费,O
心,O
去,O
了,O
解,O
的,O
。,O
"
",O
"
",O
在,O
自,O
己,O
的,O
屋,O
内,O
，,O
韩,O
立,O
点,O
起,O
了,O
油,O
灯,O
，,O
趴,O
在,O
木,O
桌,O
前,O
，,O
在,O
昏,O
暗,O
的,O
灯,O
光,O
下,O
，,O
继,O
续,O
翻,O
看,O
着,O
一,O
本,O
本,O
的,O
秘,O
籍,O
。,O
"
",O
"
",O
他,O
不,O
打,O
算,O
去,O
真,O
的,O
誊,O
抄,O
秘,O
籍,O
，,O
而,O
准,O
备,O
凭,O
借,O
自,O
己,O
的,O
常,O
记,O
忆,O
，,O
硬,O
生,O
生,O
的,O
把,O
它,O
们,O
全,O
部,O
铭,O
记,O
在,O
脑,O
海,O
里,O
，,O
这,O
样,O
一,O
来,O
，,O
既,O
安,O
全,O
不,O
怕,O
遗,O
失,O
，,O
也,O
不,O
用,O
担,O
心,O
走,O
漏,O
风,O
声,O
的,O
危,O
险,O
。,O
"
",O
"
",O
要,O
知,O
道,O
，,O
对,O
墨,O
大,O
夫,O
，,O
他,O
还,O
是,O
保,O
持,O
极,O
高,O
的,O
警,O
觉,O
，,O
不,O
会,O
愚,O
蠢,O
到,O
，,O
认,O
为,O
对,O
方,O
会,O
一,O
点,O
没,O
监,O
视,O
自,O
己,O
。,O
要,O
是,O
屋,O
内,O
出,O
现,O
这,O
么,O
多,O
的,O
秘,O
籍,O
抄,O
本,O
，,O
岂,O
不,O
是,O
全,O
都,O
露,O
了,O
馅,O
，,O
让,O
墨,O
大,O
夫,O
对,O
自,O
己,O
提,O
前,O
有,O
了,O
提,O
防,O
。,O
"
",O
"
",O
桔,O
黄,O
色,O
的,O
灯,O
焰,O
，,O
“,O
噗,O
”,O
的,O
一,O
声,O
，,O
爆,O
出,O
一,O
个,O
小,O
小,O
的,O
灯,O
花,O
出,O
来,O
，,O
提,O
醒,O
着,O
韩,O
立,O
，,O
时,O
间,O
已,O
经,O
过,O
了,O
很,O
久,O
，,O
应,O
该,O
早,O
些,O
安,O
息,O
了,O
。,O
"
",O
"
",O
可,O
韩,O
立,O
对,O
此,O
完,O
全,O
不,O
